date;vac_statut;age;nb_PCR;nb_PCR_sympt;nb_PCR+_sympt;nb_PCR+;HC;HC_PCR+;SC;SC_PCR+;DC;DC_PCR+;pourcent_parmi_vaccines;PCR+_pourcent_omicron;PCR+_sympt_pourcent_omicron;HC_pourcent_omicron;SC_pourcent_omicron;DC_pourcent_omicron;HC_PCR+_pour_covid;SC_PCR+_pour_covid;DC_PCR+_pour_covid
2022-10-12;Primo dose récente;[40,59];1.05;0.0;0.0;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.01;;;;;;0.0;0.0;0.0
2022-10-12;Primo dose efficace;[0,19];153.51;65.36;14.49;23.19;0.0;0.0;0.0;0.0;0.0;0.0;2.99;;;;;;0.0;0.0;0.0
2022-10-12;Primo dose efficace;[20,39];241.34;67.03;26.95;41.28;1.37;1.37;0.0;0.0;0.0;0.0;1.37;;;;;;1.37;0.0;0.0
2022-10-12;Primo dose efficace;[40,59];165.46;45.28;21.05;33.82;0.04;0.0;0.0;0.0;0.0;0.0;0.72;;;;;;0.0;0.0;0.0
2022-10-12;Complet entre 3 mois et 6 mois - sans rappel;[40,59];49.63;13.46;5.26;10.5;0.04;0.0;0.2;0.2;0.0;0.0;0.14;;;;;;0.0;0.2;0.0
2022-10-12;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";77.68;17.37;7.04;13.42;2.32;2.2;1.0;0.0;0.0;0.0;0.3;;;;;;2.2;0.0;0.0
2022-10-12;Complet de 6 mois ou plus - sans rappel;[20,39];6120.79;2234.4;900.05;1299.93;12.66;12.11;0.0;0.0;0.0;0.0;28.87;;;;;;4.97;0.0;0.0
2022-10-12;Complet de 6 mois ou plus - sans rappel;[40,59];4861.38;1502.27;672.39;994.9;14.02;12.77;2.34;2.24;1.0;1.0;17.87;;;;;;6.28;0.0;1.0
2022-10-12;Complet de 6 mois ou plus - sans rappel;"[80;+]";944.33;129.92;45.25;144.38;32.92;25.67;1.0;1.0;2.09;2.0;6.45;;;;;;15.95;0.0;2.0
2022-10-12;Complet - avec 1 rappel de moins de 3 mois;[0,19];47.32;21.23;2.2;4.31;0.0;0.0;0.0;0.0;0.0;0.0;0.79;;;;;;0.0;0.0;0.0
2022-10-12;Complet - avec 1 rappel de moins de 3 mois;[20,39];163.72;42.84;13.05;21.13;0.0;0.0;0.0;0.0;0.0;0.0;0.66;;;;;;0.0;0.0;0.0
2022-10-12;Complet - avec 1 rappel entre 3 mois et 6 mois;[0,19];90.52;36.38;6.29;13.95;0.0;0.0;0.0;0.0;0.0;0.0;1.86;;;;;;0.0;0.0;0.0
2022-10-12;Complet - avec 1 rappel entre 3 mois et 6 mois;"[80;+]";340.32;56.26;22.37;78.18;7.79;4.89;0.0;0.0;0.09;0.06;1.82;;;;;;2.36;0.0;0.06
2022-10-12;Complet - avec 2 rappel de moins de 3 mois;[0,19];5.63;4.25;1.06;1.11;0.0;0.0;0.05;0.05;0.0;0.0;0.08;;;;;;0.0;0.05;0.0
2022-10-12;Complet - avec 2 rappel de moins de 3 mois;[40,59];520.18;170.38;81.18;119.95;0.12;0.0;0.0;0.0;0.0;0.0;1.19;;;;;;0.0;0.0;0.0
2022-10-12;Complet - avec 2 rappel entre 3 mois et 6 mois;[20,39];77.37;24.23;7.42;14.1;0.05;0.0;0.0;0.0;0.0;0.0;0.29;;;;;;0.0;0.0;0.0
2022-10-12;Complet - avec 2 rappel entre 3 mois et 6 mois;[40,59];318.55;84.52;41.54;80.48;1.12;1.0;0.0;0.0;0.0;0.0;0.8;;;;;;0.0;0.0;0.0
2022-10-12;Complet - avec 2 rappel entre 3 mois et 6 mois;"[80;+]";3422.42;691.69;359.49;792.66;86.57;69.32;2.0;1.0;2.63;1.05;23.08;;;;;;40.02;0.0;1.05
2022-10-12;Complet - avec 2 rappel de 6 mois ou plus;[0,19];5.23;2.01;0.01;0.02;0.0;0.0;0.1;0.1;0.0;0.0;0.05;;;;;;0.0;0.1;0.0
2022-10-12;Complet - avec 2 rappel de 6 mois ou plus;[20,39];97.99;35.82;14.6;18.03;0.0;0.0;0.0;0.0;0.0;0.0;0.31;;;;;;0.0;0.0;0.0
2022-10-12;Complet - avec 2 rappel de 6 mois ou plus;[60,79];722.08;185.39;93.5;167.15;10.69;9.56;1.24;1.18;0.24;0.0;1.91;;;;;;6.1;0.0;0.0
2022-10-13;Non-vaccinés;[0,19];6052.64;2949.03;618.03;909.42;25.87;16.22;3.54;1.35;0.0;0.0;;;;;;;13.23;1.23;0.0
2022-10-13;Primo dose récente;[40,59];2.01;1.0;0.0;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.01;;;;;;0.0;0.0;0.0
2022-10-13;Primo dose efficace;[20,39];221.22;73.04;33.82;41.97;2.09;2.0;0.0;0.0;0.0;0.0;1.37;;;;;;0.0;0.0;0.0
2022-10-13;Primo dose efficace;[40,59];148.17;33.9;11.9;20.24;0.33;0.06;0.0;0.0;0.0;0.0;0.72;;;;;;0.0;0.0;0.0
2022-10-13;Primo dose efficace;[60,79];96.38;18.38;12.75;20.24;1.41;1.35;0.11;0.07;0.15;0.15;0.41;;;;;;1.17;0.0;0.15
2022-10-13;Complet de moins de 3 mois - sans rappel;[60,79];23.26;2.26;2.1;5.54;1.03;1.03;0.0;0.0;0.01;0.01;0.08;;;;;;1.03;0.0;0.01
2022-10-13;Complet entre 3 mois et 6 mois - sans rappel;[0,19];37.07;15.12;4.31;4.55;0.0;0.0;0.0;0.0;0.0;0.0;0.71;;;;;;0.0;0.0;0.0
2022-10-13;Complet entre 3 mois et 6 mois - sans rappel;[60,79];42.55;10.79;5.42;8.95;0.18;0.18;0.0;0.0;0.15;0.01;0.15;;;;;;0.11;0.0;0.01
2022-10-13;Complet de 6 mois ou plus - sans rappel;[40,59];3832.59;1366.31;603.43;887.12;8.03;6.5;1.72;1.0;0.0;0.0;17.88;;;;;;5.28;1.0;0.0
2022-10-13;Complet - avec 1 rappel de moins de 3 mois;[40,59];108.16;28.48;9.68;14.47;0.0;0.0;0.0;0.0;0.0;0.0;0.41;;;;;;0.0;0.0;0.0
2022-10-13;Complet - avec 1 rappel entre 3 mois et 6 mois;[0,19];67.54;29.25;3.22;7.8;0.0;0.0;0.02;0.0;0.0;0.0;1.87;;;;;;0.0;0.0;0.0
2022-10-13;Complet - avec 1 rappel entre 3 mois et 6 mois;[20,39];302.49;102.36;37.41;58.15;0.0;0.0;0.12;0.0;0.0;0.0;1.79;;;;;;0.0;0.0;0.0
2022-10-13;Complet - avec 1 rappel entre 3 mois et 6 mois;[40,59];272.36;87.54;35.7;60.09;0.18;0.17;1.06;1.0;0.0;0.0;1.28;;;;;;0.0;1.0;0.0
2022-10-13;Complet - avec 1 rappel entre 3 mois et 6 mois;"[80;+]";266.34;56.59;23.76;64.09;9.55;7.35;0.13;0.11;1.02;1.0;1.82;;;;;;4.28;0.0;1.0
2022-10-13;Complet - avec 1 rappel de 6 mois ou plus;[60,79];12769.1;4809.24;2790.88;4294.02;131.82;102.18;22.38;20.08;7.42;6.29;59.94;;;;;;53.01;6.2;5.29
2022-10-13;Complet - avec 2 rappel de 6 mois ou plus;[20,39];82.59;35.39;9.5;14.01;0.06;0.0;0.0;0.0;0.0;0.0;0.32;;;;;;0.0;0.0;0.0
2022-10-13;Complet - avec 2 rappel de 6 mois ou plus;[60,79];564.9;179.66;102.74;176.36;7.07;5.74;3.65;3.42;0.25;0.06;1.99;;;;;;3.49;1.0;0.06
2022-10-13;Complet - avec 2 rappel de 6 mois ou plus;"[80;+]";1419.82;358.36;189.42;415.28;47.23;34.27;2.0;1.45;7.95;6.84;12.09;;;;;;20.9;0.2;2.62
2022-10-14;Non-vaccinés;[0,19];5887.87;2695.28;569.58;891.39;20.08;14.98;2.2;2.2;0.32;0.32;;;;;;;13.48;2.11;0.0
2022-10-14;Primo dose récente;[40,59];0.06;0.0;0.0;0.04;0.0;0.0;0.0;0.0;0.0;0.0;0.01;;;;;;0.0;0.0;0.0
2022-10-14;Primo dose récente;[60,79];3.14;1.01;0.0;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2022-10-14;Primo dose efficace;[0,19];111.99;46.86;14.54;27.42;0.0;0.0;0.01;0.01;0.17;0.17;2.99;;;;;;0.0;0.0;0.0
2022-10-14;Primo dose efficace;"[80;+]";85.53;16.2;5.79;13.66;2.92;0.73;0.0;0.0;0.0;0.0;0.67;;;;;;0.61;0.0;0.0
2022-10-14;Complet de moins de 3 mois - sans rappel;[20,39];28.37;8.3;2.16;4.55;0.0;0.0;0.0;0.0;0.0;0.0;0.12;;;;;;0.0;0.0;0.0
2022-10-14;Complet de moins de 3 mois - sans rappel;"[80;+]";29.91;4.91;2.43;7.24;1.36;1.35;0.0;0.0;0.0;0.0;0.13;;;;;;1.21;0.0;0.0
2022-10-14;Complet entre 3 mois et 6 mois - sans rappel;[0,19];20.14;8.75;1.27;2.59;0.0;0.0;0.0;0.0;0.34;0.34;0.7;;;;;;0.0;0.0;0.0
2022-10-14;Complet de 6 mois ou plus - sans rappel;[20,39];4879.16;1791.73;704.3;1017.68;10.85;8.49;0.0;0.0;0.0;0.0;28.87;;;;;;2.77;0.0;0.0
2022-10-14;Complet de 6 mois ou plus - sans rappel;[60,79];2070.89;483.82;202.85;407.09;31.96;27.43;6.96;6.47;0.46;0.29;7.34;;;;;;21.11;3.36;0.0
2022-10-14;Complet - avec 1 rappel entre 3 mois et 6 mois;[20,39];307.12;116.3;35.68;58.1;0.24;0.11;0.0;0.0;0.0;0.0;1.77;;;;;;0.0;0.0;0.0
2022-10-14;Complet - avec 1 rappel entre 3 mois et 6 mois;"[80;+]";305.2;50.9;17.99;59.0;9.56;8.92;0.0;0.0;0.02;0.0;1.77;;;;;;3.38;0.0;0.0
2022-10-14;Complet - avec 1 rappel de 6 mois ou plus;[0,19];908.04;444.81;164.41;248.46;2.74;0.75;1.08;1.08;0.0;0.0;22.66;;;;;;0.25;0.53;0.0
2022-10-14;Complet - avec 1 rappel de 6 mois ou plus;[40,59];18601.87;7715.56;4232.14;6107.37;41.42;31.06;6.57;4.0;0.0;0.0;76.71;;;;;;17.43;1.0;0.0
2022-10-14;Complet - avec 1 rappel de 6 mois ou plus;"[80;+]";5577.26;1261.19;603.51;1349.49;216.87;170.87;11.08;9.68;17.09;12.32;43.46;;;;;;114.12;5.96;7.75
2022-10-14;Complet - avec 2 rappel de moins de 3 mois;[0,19];6.41;3.22;1.09;1.1;0.04;0.0;0.09;0.09;0.0;0.0;0.08;;;;;;0.0;0.02;0.0
2022-10-14;Complet - avec 2 rappel entre 3 mois et 6 mois;[60,79];5071.74;1433.36;840.57;1447.04;40.09;30.78;6.79;5.96;2.11;1.0;16.64;;;;;;20.7;3.85;1.0
2022-10-14;Complet - avec 2 rappel de 6 mois ou plus;[60,79];648.43;166.25;95.82;180.24;13.22;10.3;1.4;1.11;1.22;0.14;2.08;;;;;;6.66;1.0;0.0
2022-10-14;Complet - avec 2 rappel de 6 mois ou plus;"[80;+]";1634.53;403.91;231.28;465.39;46.99;37.4;3.47;3.39;3.02;2.14;12.65;;;;;;21.62;3.22;1.0
2022-10-15;Non-vaccinés;[20,39];1974.32;302.65;147.19;253.6;8.01;6.21;1.24;1.24;0.0;0.0;;;;;;;4.0;1.24;0.0
2022-10-15;Non-vaccinés;[60,79];1554.24;191.51;113.52;220.25;32.44;25.29;1.39;1.11;2.04;1.4;;;;;;;10.85;0.0;1.4
2022-10-15;Non-vaccinés;"[80;+]";656.15;114.85;61.1;142.36;28.81;20.91;1.82;1.48;5.31;5.27;;;;;;;14.43;0.48;1.27
2022-10-15;Primo dose récente;[20,39];4.07;0.0;0.0;1.03;0.0;0.0;0.0;0.0;0.0;0.0;0.01;;;;;;0.0;0.0;0.0
2022-10-15;Primo dose récente;"[80;+]";1.03;0.0;0.0;0.02;0.03;0.03;0.0;0.0;0.0;0.0;0.01;;;;;;0.03;0.0;0.0
2022-10-15;Primo dose efficace;[0,19];117.22;37.12;11.33;18.42;0.0;0.0;0.01;0.0;0.0;0.0;2.99;;;;;;0.0;0.0;0.0
2022-10-15;Primo dose efficace;[40,59];114.43;19.63;9.21;17.19;0.41;0.0;0.0;0.0;0.0;0.0;0.72;;;;;;0.0;0.0;0.0
2022-10-15;Primo dose efficace;[60,79];113.29;13.54;5.35;12.48;1.14;1.11;0.0;0.0;0.06;0.0;0.41;;;;;;0.0;0.0;0.0
2022-10-15;Complet entre 3 mois et 6 mois - sans rappel;[40,59];29.36;6.43;3.37;3.69;0.0;0.0;0.0;0.0;0.0;0.0;0.14;;;;;;0.0;0.0;0.0
2022-10-15;Complet de 6 mois ou plus - sans rappel;[60,79];1923.98;255.17;122.14;245.42;16.47;13.4;6.49;6.45;4.15;3.65;7.34;;;;;;6.53;4.45;3.65
2022-10-15;Complet - avec 1 rappel de moins de 3 mois;[60,79];181.84;13.59;3.84;15.13;1.29;1.16;0.0;0.0;0.0;0.0;0.52;;;;;;0.0;0.0;0.0
2022-10-15;Complet - avec 1 rappel entre 3 mois et 6 mois;[20,39];255.73;59.77;23.28;37.86;0.02;0.0;1.12;1.12;0.0;0.0;1.76;;;;;;0.0;1.12;0.0
2022-10-15;Complet - avec 1 rappel entre 3 mois et 6 mois;[40,59];277.8;65.0;21.08;34.79;0.02;0.0;0.0;0.0;0.0;0.0;1.25;;;;;;0.0;0.0;0.0
2022-10-15;Complet - avec 1 rappel de 6 mois ou plus;[0,19];849.14;241.77;106.42;179.64;1.7;1.45;0.89;0.44;0.0;0.0;22.67;;;;;;1.45;0.0;0.0
2022-10-15;Complet - avec 1 rappel de 6 mois ou plus;[20,39];10030.23;3116.53;1558.25;2417.47;12.93;10.14;0.6;0.6;0.0;0.0;66.03;;;;;;4.0;0.6;0.0
2022-10-15;Complet - avec 1 rappel de 6 mois ou plus;[40,59];17130.61;4825.63;2832.06;4348.71;30.6;23.41;8.62;5.32;3.0;1.0;76.71;;;;;;15.41;2.51;1.0
2022-10-15;Complet - avec 1 rappel de 6 mois ou plus;[60,79];15244.32;2606.14;1462.42;2607.82;120.57;89.64;21.94;20.96;8.15;6.3;59.72;;;;;;46.98;14.52;4.3
2022-10-15;Complet - avec 2 rappel de moins de 3 mois;[20,39];119.0;28.91;13.26;21.09;0.21;0.0;0.0;0.0;0.0;0.0;0.39;;;;;;0.0;0.0;0.0
2022-10-15;Complet - avec 2 rappel de moins de 3 mois;[60,79];2996.14;405.32;216.19;433.43;18.23;16.23;1.4;1.36;1.46;1.4;11.38;;;;;;11.08;1.36;0.4
2022-10-15;Complet - avec 2 rappel entre 3 mois et 6 mois;[0,19];1.2;0.03;0.0;0.1;0.15;0.15;0.26;0.16;0.0;0.0;0.08;;;;;;0.15;0.0;0.0
2022-10-15;Complet - avec 2 rappel entre 3 mois et 6 mois;[40,59];279.13;63.5;28.93;53.87;1.11;1.0;0.09;0.09;0.0;0.0;0.83;;;;;;1.0;0.0;0.0
2022-10-15;Complet - avec 2 rappel entre 3 mois et 6 mois;[60,79];4785.5;761.78;450.92;878.97;38.13;30.88;3.73;3.38;1.77;1.0;17.02;;;;;;15.53;2.17;1.0
2022-10-15;Complet - avec 2 rappel de 6 mois ou plus;[20,39];41.86;8.35;5.18;6.46;0.02;0.0;0.0;0.0;0.0;0.0;0.32;;;;;;0.0;0.0;0.0
2022-10-15;Complet - avec 2 rappel de 6 mois ou plus;[60,79];628.39;91.32;55.26;112.15;4.97;4.25;0.34;0.34;0.31;0.25;2.17;;;;;;3.08;0.34;0.25
2022-10-16;Non-vaccinés;[0,19];1964.23;657.65;72.72;148.51;15.42;10.54;0.11;0.11;0.0;0.0;;;;;;;8.53;0.0;0.0
2022-10-16;Non-vaccinés;[60,79];461.96;54.46;22.82;94.41;33.49;28.56;2.69;1.35;3.47;2.19;;;;;;;19.43;1.17;2.19
2022-10-16;Primo dose récente;[0,19];0.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03;;;;;;0.0;0.0;0.0
2022-10-16;Primo dose récente;[60,79];1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2022-10-16;Primo dose efficace;[40,59];55.05;4.25;2.17;5.05;1.29;1.0;0.0;0.0;0.0;0.0;0.72;;;;;;1.0;0.0;0.0
2022-10-16;Primo dose efficace;[60,79];26.23;2.12;1.06;3.28;2.1;2.0;0.04;0.0;0.12;0.12;0.41;;;;;;0.0;0.0;0.12
2022-10-16;Complet de moins de 3 mois - sans rappel;[20,39];10.53;4.11;3.02;3.11;0.0;0.0;0.0;0.0;0.0;0.0;0.11;;;;;;0.0;0.0;0.0
2022-10-16;Complet de moins de 3 mois - sans rappel;[60,79];8.19;0.01;0.0;1.04;0.17;0.0;0.0;0.0;0.0;0.0;0.08;;;;;;0.0;0.0;0.0
2022-10-16;Complet de 6 mois ou plus - sans rappel;[0,19];611.38;121.18;29.94;61.57;4.24;3.89;0.08;0.08;0.0;0.0;70.55;;;;;;1.89;0.0;0.0
2022-10-16;Complet de 6 mois ou plus - sans rappel;[20,39];1347.68;209.61;69.29;166.86;8.03;5.9;1.0;1.0;0.0;0.0;28.87;;;;;;2.4;0.0;0.0
2022-10-16;Complet - avec 1 rappel de moins de 3 mois;[20,39];31.87;0.11;0.02;1.35;0.0;0.0;0.0;0.0;0.0;0.0;0.61;;;;;;0.0;0.0;0.0
2022-10-16;Complet - avec 1 rappel de moins de 3 mois;[60,79];38.57;5.21;3.1;3.51;3.16;3.15;1.0;1.0;0.0;0.0;0.52;;;;;;2.0;1.0;0.0
2022-10-16;Complet - avec 1 rappel entre 3 mois et 6 mois;[0,19];12.05;1.37;0.02;1.2;0.03;0.0;0.02;0.02;0.0;0.0;1.87;;;;;;0.0;0.0;0.0
2022-10-16;Complet - avec 1 rappel de 6 mois ou plus;[0,19];218.01;57.35;21.26;36.72;2.69;1.2;1.44;1.44;0.0;0.0;22.67;;;;;;1.2;0.0;0.0
2022-10-16;Complet - avec 2 rappel de moins de 3 mois;[0,19];2.13;0.07;0.06;0.07;0.12;0.07;0.06;0.06;0.0;0.0;0.08;;;;;;0.07;0.0;0.0
2022-10-16;Complet - avec 2 rappel de moins de 3 mois;[20,39];35.32;8.16;4.08;5.43;0.27;0.1;0.0;0.0;0.0;0.0;0.39;;;;;;0.0;0.0;0.0
2022-10-16;Complet - avec 2 rappel de moins de 3 mois;"[80;+]";454.64;72.24;27.18;63.72;20.61;15.88;1.32;1.32;0.74;0.39;10.91;;;;;;11.44;1.32;0.01
2022-10-16;Complet - avec 2 rappel entre 3 mois et 6 mois;[60,79];1044.02;135.86;62.5;187.05;33.56;25.86;5.01;4.54;0.61;0.47;17.12;;;;;;13.38;3.45;0.47
2022-10-16;Complet - avec 2 rappel entre 3 mois et 6 mois;"[80;+]";964.22;155.36;53.09;169.54;52.03;40.71;1.46;0.32;6.12;5.36;22.48;;;;;;27.01;0.32;3.18
2022-10-16;Complet - avec 2 rappel de 6 mois ou plus;[0,19];1.09;0.04;0.04;0.04;0.15;0.08;0.07;0.07;0.0;0.0;0.05;;;;;;0.08;0.0;0.0
2022-10-16;Complet - avec 2 rappel de 6 mois ou plus;[20,39];14.7;3.06;3.01;4.16;0.02;0.0;0.0;0.0;0.0;0.0;0.33;;;;;;0.0;0.0;0.0
2022-10-17;Non-vaccinés;[40,59];3549.48;872.58;524.88;769.9;13.82;11.03;1.63;1.63;0.0;0.0;;;;;;;4.75;1.4;0.0
2022-10-17;Primo dose récente;[0,19];4.09;0.03;0.03;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.03;;;;;;0.0;0.0;0.0
2022-10-17;Primo dose efficace;[0,19];224.71;113.72;32.64;38.25;0.06;0.0;0.0;0.0;0.0;0.0;2.99;;;;;;0.0;0.0;0.0
2022-10-17;Primo dose efficace;[20,39];316.29;95.05;35.81;53.01;0.42;0.25;0.0;0.0;0.0;0.0;1.37;;;;;;0.25;0.0;0.0
2022-10-17;Primo dose efficace;[40,59];284.42;52.5;29.11;52.26;1.45;1.17;0.0;0.0;0.0;0.0;0.72;;;;;;0.0;0.0;0.0
2022-10-17;Primo dose efficace;"[80;+]";124.94;16.65;6.72;17.14;6.75;4.57;0.0;0.0;0.0;0.0;0.66;;;;;;1.09;0.0;0.0
2022-10-17;Complet de moins de 3 mois - sans rappel;[20,39];49.07;12.53;4.32;5.65;0.0;0.0;0.0;0.0;0.0;0.0;0.11;;;;;;0.0;0.0;0.0
2022-10-17;Complet de moins de 3 mois - sans rappel;[60,79];60.69;6.64;4.34;11.98;0.05;0.04;0.0;0.0;0.0;0.0;0.08;;;;;;0.0;0.0;0.0
2022-10-17;Complet de moins de 3 mois - sans rappel;"[80;+]";45.93;8.78;2.22;6.79;1.02;1.0;0.0;0.0;0.0;0.0;0.13;;;;;;1.0;0.0;0.0
2022-10-17;Complet entre 3 mois et 6 mois - sans rappel;[40,59];75.96;19.63;11.34;19.03;0.0;0.0;0.0;0.0;0.0;0.0;0.14;;;;;;0.0;0.0;0.0
2022-10-17;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";84.48;17.1;7.85;15.12;2.07;1.05;1.0;1.0;0.0;0.0;0.29;;;;;;0.0;0.0;0.0
2022-10-17;Complet de 6 mois ou plus - sans rappel;[0,19];4725.54;1862.83;657.06;958.36;5.87;4.58;0.32;0.2;0.0;0.0;70.56;;;;;;2.33;0.12;0.0
2022-10-17;Complet de 6 mois ou plus - sans rappel;[20,39];7801.59;2753.09;1253.01;1769.72;16.97;15.37;1.0;1.0;0.0;0.0;28.87;;;;;;4.0;1.0;0.0
2022-10-17;Complet - avec 1 rappel de moins de 3 mois;"[80;+]";188.44;40.68;10.68;25.7;3.44;2.38;1.0;1.0;0.02;0.0;0.7;;;;;;2.34;0.0;0.0
2022-10-17;Complet - avec 1 rappel entre 3 mois et 6 mois;[20,39];499.28;168.46;71.06;105.84;0.0;0.0;0.0;0.0;0.0;0.0;1.76;;;;;;0.0;0.0;0.0
2022-10-17;Complet - avec 1 rappel entre 3 mois et 6 mois;[60,79];614.89;109.89;58.9;113.76;7.37;5.77;0.4;0.28;1.04;1.0;1.21;;;;;;3.52;0.11;1.0
2022-10-17;Complet - avec 1 rappel de 6 mois ou plus;[40,59];33083.03;13003.65;8330.29;11588.45;63.71;50.77;10.76;9.76;2.0;1.0;76.7;;;;;;26.3;4.2;1.0
2022-10-17;Complet - avec 1 rappel de 6 mois ou plus;"[80;+]";8799.58;1529.05;796.47;1849.24;219.75;171.2;12.75;10.6;22.97;18.41;43.36;;;;;;98.99;9.0;9.91
2022-10-17;Complet - avec 2 rappel entre 3 mois et 6 mois;[60,79];9264.76;2079.42;1374.77;2353.17;46.17;35.53;5.76;5.0;1.65;1.0;17.14;;;;;;19.81;3.42;0.0
2022-10-17;Complet - avec 2 rappel de 6 mois ou plus;[0,19];0.13;0.04;0.04;0.11;0.18;0.18;0.21;0.14;0.0;0.0;0.05;;;;;;0.18;0.07;0.0
2022-10-17;Complet - avec 2 rappel de 6 mois ou plus;[20,39];102.26;31.88;9.98;18.25;0.0;0.0;0.0;0.0;0.0;0.0;0.33;;;;;;0.0;0.0;0.0
2022-10-17;Complet - avec 2 rappel de 6 mois ou plus;[40,59];416.06;135.19;88.76;114.2;0.08;0.08;0.03;0.03;0.0;0.0;0.83;;;;;;0.0;0.0;0.0
2022-10-17;Complet - avec 2 rappel de 6 mois ou plus;[60,79];1354.54;261.22;148.3;291.6;6.98;5.98;0.7;0.7;0.16;0.0;2.19;;;;;;4.44;0.2;0.0
2022-10-18;Non-vaccinés;[0,19];8244.31;3128.61;618.66;989.66;25.77;18.3;1.22;1.22;0.0;0.0;;;;;;;14.78;1.22;0.0
2022-10-18;Primo dose récente;"[80;+]";7.36;1.04;0.0;2.14;0.0;0.0;0.0;0.0;0.0;0.0;0.01;;;;;;0.0;0.0;0.0
2022-10-18;Primo dose efficace;[0,19];181.59;83.52;20.43;29.28;0.03;0.0;0.0;0.0;0.0;0.0;2.99;;;;;;0.0;0.0;0.0
2022-10-18;Primo dose efficace;[20,39];253.11;66.91;17.08;32.47;0.33;0.25;0.01;0.01;0.0;0.0;1.37;;;;;;0.25;0.0;0.0
2022-10-18;Primo dose efficace;[40,59];193.57;39.14;15.18;26.05;1.1;0.0;0.0;0.0;0.0;0.0;0.72;;;;;;0.0;0.0;0.0
2022-10-18;Primo dose efficace;[60,79];146.49;21.02;7.01;21.18;3.63;3.58;0.0;0.0;0.0;0.0;0.41;;;;;;1.48;0.0;0.0
2022-10-18;Primo dose efficace;"[80;+]";117.49;18.32;6.48;26.35;5.21;3.07;0.0;0.0;0.0;0.0;0.66;;;;;;2.28;0.0;0.0
2022-10-18;Complet de moins de 3 mois - sans rappel;"[80;+]";34.74;4.75;0.11;3.86;0.01;0.0;0.0;0.0;0.0;0.0;0.13;;;;;;0.0;0.0;0.0
2022-10-18;Complet entre 3 mois et 6 mois - sans rappel;[20,39];45.15;20.74;8.36;10.86;0.27;0.25;0.0;0.0;0.0;0.0;0.22;;;;;;0.25;0.0;0.0
2022-10-18;Complet entre 3 mois et 6 mois - sans rappel;[60,79];67.31;19.61;13.95;24.29;2.34;2.33;0.0;0.0;0.0;0.0;0.15;;;;;;1.08;0.0;0.0
2022-10-18;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";69.36;12.44;8.32;11.7;1.16;1.13;1.0;1.0;0.0;0.0;0.29;;;;;;1.08;1.0;0.0
2022-10-18;Complet de 6 mois ou plus - sans rappel;[20,39];6076.74;2175.78;849.66;1242.97;15.9;14.82;0.48;0.08;0.0;0.0;28.86;;;;;;4.76;0.0;0.0
2022-10-18;Complet de 6 mois ou plus - sans rappel;[40,59];5131.15;1511.19;663.87;1016.59;15.9;12.35;2.29;1.29;1.0;1.0;17.88;;;;;;7.2;1.09;1.0
2022-10-18;Complet - avec 1 rappel de moins de 3 mois;[20,39];150.27;40.76;7.2;14.98;1.0;1.0;0.0;0.0;0.0;0.0;0.59;;;;;;1.0;0.0;0.0
2022-10-18;Complet - avec 1 rappel entre 3 mois et 6 mois;[60,79];511.04;94.91;49.45;86.33;3.94;1.59;1.05;1.0;0.0;0.0;1.22;;;;;;1.48;1.0;0.0
2022-10-18;Complet - avec 1 rappel entre 3 mois et 6 mois;"[80;+]";368.3;57.65;23.48;75.64;5.54;4.61;0.0;0.0;0.0;0.0;1.76;;;;;;2.4;0.0;0.0
2022-10-18;Complet - avec 2 rappel de moins de 3 mois;[40,59];466.38;114.71;51.43;83.79;2.48;0.2;0.0;0.0;1.0;1.0;1.18;;;;;;0.2;0.0;1.0
2022-10-18;Complet - avec 2 rappel de moins de 3 mois;[60,79];3729.19;763.05;392.32;710.2;21.48;18.22;1.26;1.12;0.0;0.0;11.02;;;;;;9.34;0.12;0.0
2022-10-18;Complet - avec 2 rappel entre 3 mois et 6 mois;[40,59];346.23;94.73;44.84;71.2;0.1;0.0;0.0;0.0;0.0;0.0;0.85;;;;;;0.0;0.0;0.0
2022-10-18;Complet - avec 2 rappel entre 3 mois et 6 mois;[60,79];6734.32;1530.01;899.93;1623.97;50.48;42.72;6.23;5.83;4.0;4.0;17.5;;;;;;22.74;3.6;3.0
2022-10-18;Complet - avec 2 rappel de 6 mois ou plus;[40,59];304.04;97.23;55.51;84.76;1.12;1.0;0.2;0.2;0.0;0.0;0.83;;;;;;1.0;0.0;0.0
2022-10-19;Non-vaccinés;[20,39];2630.02;702.19;319.22;492.7;10.46;8.09;0.0;0.0;0.11;0.11;;;;;;;5.0;0.0;0.0
2022-10-19;Primo dose récente;[40,59];6.16;1.01;0.01;0.09;0.0;0.0;0.0;0.0;0.0;0.0;0.01;;;;;;0.0;0.0;0.0
